date,radiation_avg,precip,wind_avg,wind_max,temp_avg,temp_max,temp_min,humidity_avg
17/02/2019 00:00,62,0.2,3.3,7.2,9.22,14.67,2.78,90.55
18/02/2019 00:00,26,0.4,3.6,6.3,8.09,10.57,4.45,96.73
19/02/2019 00:00,64,0,3.3,7.7,6.84,11.24,3.46,88.64
20/02/2019 00:00,49,0.2,4.1,7.3,9.26,12.86,6.69,89.58
21/02/2019 00:00,59,0,2.8,6.7,10.36,15.29,3.76,94.54
22/02/2019 00:00,69,0.2,1,3.9,7.23,15.83,0.04,94.03
23/02/2019 00:00,64,0.4,2.2,5.2,9.08,15.92,3.6,94.7
24/02/2019 00:00,76,0.4,0.7,3.5,6.63,16.33,-0.62,86.56
25/02/2019 00:00,81,0.2,0.7,3.7,6.4,18.35,-2.92,72.69
26/02/2019 00:00,85,0,0.7,4.1,7.39,18.44,-0.74,77.86
27/02/2019 00:00,84,0.2,0.7,2.9,6.8,17.57,-2.97,85.98
28/02/2019 00:00,48,0,2.1,6.9,7.46,13.16,0.99,98.35
01/03/2019 00:00,32,0.2,1.6,3.5,7.55,9.66,5.78,99.28
02/03/2019 00:00,50,0.4,4,8.6,9.8,14.22,4.97,92.13
03/03/2019 00:00,19,0.4,6.1,11.9,10.58,13.03,8.34,93.89
04/03/2019 00:00,71,0,6.1,11.1,7.18,10.33,3.76,77.06
05/03/2019 00:00,88,0,4,7.7,6.85,12.44,1.91,84.58
06/03/2019 00:00,34,0,5.9,8.3,10.55,13.46,8.66,98.91
07/03/2019 00:00,60,0.2,6.3,10.6,7.47,10.28,4.95,92.26
08/03/2019 00:00,58,0.4,3.2,5.7,6.19,9.4,1.53,92.95
09/03/2019 00:00,83,1.2,5.6,13.2,8.53,12.02,5.48,81.75
10/03/2019 00:00,57,0.6,5.5,12.5,5.2,9.34,1.74,87.95
11/03/2019 00:00,98,0.4,5.4,10.7,5.64,10.05,2.41,73.9
12/03/2019 00:00,23,0.6,6.6,10.6,6.87,10.21,3.79,96.53
13/03/2019 00:00,59,1.2,8.4,13,7.84,10.8,5.07,76.81
14/03/2019 00:00,90,1,7.2,13.7,9.39,13.55,7.26,80.37
15/03/2019 00:00,74,0.6,5.8,11.2,11.48,15.15,8.31,80.38
16/03/2019 00:00,58,2.4,7.3,11.3,10.66,13.31,6.2,90.5
17/03/2019 00:00,92,0.6,4.5,9.7,6,9.44,3.53,86.41
18/03/2019 00:00,87,0.6,2.3,5.2,6.17,10.83,2.18,89.57
19/03/2019 00:00,66,0,1.5,3.8,8.99,12.89,4.28,93.4
20/03/2019 00:00,76,0.6,2.2,4.7,9.61,13.68,6.31,96.29
21/03/2019 00:00,95,0.4,1.5,3.4,10.82,16.04,5.19,95.9
22/03/2019 00:00,40,0,2.6,5.3,10.09,11.37,7.3,96.62
23/03/2019 00:00,106,0.6,1.8,4.7,8.6,12.12,5.21,77.26
24/03/2019 00:00,132,0.6,2.5,6.6,7.65,12.26,2.16,76.55
25/03/2019 00:00,135,0.6,3.7,7.1,6.72,11.45,0.73,77.72
26/03/2019 00:00,95,0,1.7,4.7,5.13,11.92,-3.49,84.8
27/03/2019 00:00,55,0,1.2,4.7,7.55,11.63,1.96,86.66
28/03/2019 00:00,100,0,0.9,3.8,8.29,14.34,3.22,85.51
29/03/2019 00:00,143,0,1.4,4.1,8.61,16.29,0.61,82.55
30/03/2019 00:00,123,0,0.9,3.2,9.09,17.41,-0.44,82.58
31/03/2019 00:00,137,0,3.9,7.8,7.98,12.02,2.15,79.41
01/04/2019 00:00,155,0,2.7,5.6,6.54,12.9,0.34,79.26
02/04/2019 00:00,48,3,1.5,5.9,4.18,7.7,-0.54,98.84
03/04/2019 00:00,127,0.2,1.1,5.1,3.55,9.28,-1.15,91.06
04/04/2019 00:00,123,0.2,4.3,8.9,5.06,10.84,-1.66,82.65
05/04/2019 00:00,132,0,5,9.8,8.53,12.94,4.05,72.12
06/04/2019 00:00,62,0.8,2.9,4.9,7.08,9.98,2.55,96.75
07/04/2019 00:00,37,0.4,2.6,4.7,8.01,9.91,7.04,99.74
08/04/2019 00:00,128,1.2,2.3,6.1,10.85,19.54,6.35,90.93
09/04/2019 00:00,122,0,4.2,6.9,8.65,12.54,4.57,85.51
10/04/2019 00:00,165,0.4,3.7,6.9,6.19,11.21,1.65,76.24
11/04/2019 00:00,162,1,2.3,4.9,5.18,11.22,0.46,72.55
12/04/2019 00:00,113,0,2.4,5.8,4.79,9.83,-1.58,77.81
13/04/2019 00:00,146,0,2.7,7.7,3.88,9.37,-1.39,78.08
14/04/2019 00:00,111,0,2.9,7.1,4.14,8.72,-1.31,79.45
15/04/2019 00:00,182,0,4.2,9.1,6.92,12.4,1.19,82.6
16/04/2019 00:00,109,0.4,2.5,5.1,9.93,15,4.01,81.82
17/04/2019 00:00,159,0.4,2.1,5.6,10.4,17.52,3.39,88.82
18/04/2019 00:00,183,0,3,6.7,13.27,21.02,5.21,73.7
19/04/2019 00:00,178,0,2,5.7,14.17,23.02,4.78,70.03
20/04/2019 00:00,187,0,1.3,4.1,13.07,23.91,2.18,73.22
21/04/2019 00:00,200,0,1.3,4.3,12.68,22.3,1.64,69.68
22/04/2019 00:00,185,0,2.7,7.2,14.15,24.72,1.31,64.75
23/04/2019 00:00,158,0,2.5,5.8,13.88,19.97,8.5,69.31
24/04/2019 00:00,147,0,2.8,8.1,12.97,20.8,6.36,82.65
25/04/2019 00:00,134,0,3.7,7.4,11.32,16.93,5.74,84.9
26/04/2019 00:00,155,0,3.1,6.7,10.42,17.32,1.77,84.59
27/04/2019 00:00,74,0,6.9,11.3,8.83,10.64,6.61,82.28
28/04/2019 00:00,85,0,3.9,7.1,8.72,13.08,3.86,92.41
29/04/2019 00:00,126,0,0.8,3.1,8.36,14.28,0.74,86.78
30/04/2019 00:00,156,0,0.4,2.2,8.07,15.36,0.35,88
01/05/2019 00:00,171,0,1.1,5.3,10.56,18.39,-0.15,85.38
02/05/2019 00:00,148,0,2.4,6.8,11.37,16.26,7.96,88.58
03/05/2019 00:00,65,0,1.4,5.3,8.32,12.72,5.63,95.46
04/05/2019 00:00,168,0.8,4.3,8.2,5.99,9.89,1.92,89.79
05/05/2019 00:00,131,0.2,2.2,4.7,7.39,10.92,3.47,77.29
06/05/2019 00:00,114,0.4,2.3,4.5,7.24,11.79,2.17,82.5
07/05/2019 00:00,151,0.6,1.2,3.6,9.35,14.46,2.23,80.51
08/05/2019 00:00,49,2.6,2.9,6.4,9.49,12.21,7.55,99.44
09/05/2019 00:00,74,0.8,1.8,3.8,9.52,11.89,7.82,99.17
10/05/2019 00:00,132,3.8,1.5,5,9.41,13.82,6.13,93.95
11/05/2019 00:00,144,4,1.9,6.1,9.71,13.32,6.29,87.78
12/05/2019 00:00,223,0.2,1.1,4.1,9.08,15.97,0.45,78.5
13/05/2019 00:00,239,0.8,1.4,4.6,9.53,16.83,0.53,77.73
14/05/2019 00:00,242,0,1.7,4.5,11.11,18.06,2.72,77.91
15/05/2019 00:00,241,4.4,1.5,5.3,11.5,18.98,2.33,76.72
16/05/2019 00:00,230,0,3.3,7.4,10.98,17.45,3.99,75.64
17/05/2019 00:00,57,0.6,2.8,5.3,11.47,13.86,8.94,98.09
18/05/2019 00:00,106,2.2,0.6,3.4,12.12,16.71,6.96,97.49
19/05/2019 00:00,123,0.2,0.8,2.7,12.1,18.15,6.01,90.78
20/05/2019 00:00,156,0,1.4,3.6,13.76,18.61,8.44,89.21
21/05/2019 00:00,194,0,1.8,4.1,12.74,19.41,4.72,79
22/05/2019 00:00,199,0,1.2,4.5,12.62,19.82,2.08,73.65
23/05/2019 00:00,207,0,1.2,3.8,14.57,21.54,5.1,75.55
24/05/2019 00:00,210,0.2,2.1,5,15.02,21.63,5.53,76.05
25/05/2019 00:00,197,0,1.6,3.9,15.78,21.13,8.41,77.19
26/05/2019 00:00,110,0,2.9,5.9,16.23,20.81,8.66,89.49
27/05/2019 00:00,136,2.2,2.6,5.9,11.99,17.36,7.15,87.88
28/05/2019 00:00,88,4,1.6,4.1,11.17,16.04,6.56,95.55
29/05/2019 00:00,107,1.6,1.9,5.3,11.59,16.94,5.43,93.43
30/05/2019 00:00,156,0,3.1,5.8,17.6,22.11,13.6,89.44
31/05/2019 00:00,156,0,2.3,4.1,16.23,21.67,10.63,85.79
01/06/2019 00:00,215,0,1.5,4.1,17.99,25.18,10.6,80.17
02/06/2019 00:00,160,0,2.7,5.6,19.15,25.76,12.42,78.9
03/06/2019 00:00,205,0,2.4,4.6,14.79,20.27,9.6,75.09
04/06/2019 00:00,96,1.6,2.2,6.2,12.72,18.08,6.47,92.8
05/06/2019 00:00,155,0.2,1.5,4.4,13.66,18.67,7.96,83.98
06/06/2019 00:00,208,0,1.9,4.7,13.63,19.44,6.7,75.13
07/06/2019 00:00,78,3.2,2.7,7.6,13.01,16.59,6.62,93.01
08/06/2019 00:00,84,2.6,3.2,7.2,12.55,15.53,10.16,94.45
09/06/2019 00:00,202,0,1.3,4.4,13.39,20.11,6.5,80.94
10/06/2019 00:00,27,17.8,2,4.7,10.89,12.21,9.7,99.69
11/06/2019 00:00,31,6.8,3.2,5.2,11.77,12.62,10.67,99.91
12/06/2019 00:00,59,2.4,0.7,2.6,11.85,14.86,10.33,99.24
13/06/2019 00:00,76,3.2,2.7,5.8,12.3,14.09,10.44,99.59
14/06/2019 00:00,135,1.2,2.5,5.9,14.24,19.62,8.38,89.82
15/06/2019 00:00,149,0,2.1,5,14.03,19.2,7.68,85.97
16/06/2019 00:00,187,0,2.8,5.5,14.8,21.2,8.04,87.05
17/06/2019 00:00,211,0,2.4,5.6,15.97,21.55,10.66,80.54
18/06/2019 00:00,144,5.6,0.6,2.2,14.98,20.13,7.52,90.66
19/06/2019 00:00,97,1.4,0.8,3.7,15.46,19.6,12.66,98.8
20/06/2019 00:00,172,0,1.8,4.4,15.29,19.03,10.77,81.64
21/06/2019 00:00,241,0,1.3,3.6,14.78,20.97,8.56,78.34
22/06/2019 00:00,157,0,1.7,4.6,15.89,21.95,9.66,79.83
23/06/2019 00:00,167,0,1.7,4,16.87,23.93,8.77,88.56
24/06/2019 00:00,122,0,0.3,1.9,20.98,25.96,15.67,93.89
25/06/2019 00:00,86,9,1.7,3.9,17.21,19.29,14.68,99.73
26/06/2019 00:00,89,0,2.8,4.3,14.69,16.57,12.77,99.3
27/06/2019 00:00,255,0,2.9,4.7,15.51,20.48,11.47,86.64
28/06/2019 00:00,237,0,2.9,4.6,16.56,22.44,12.33,86.54
29/06/2019 00:00,255,0,2.1,4.7,21.18,29.71,10.8,79.5
30/06/2019 00:00,230,0,3,4.9,19,23.38,13.09,78.96
01/07/2019 00:00,177,0,2.7,5.3,15.88,20.83,10.45,81.11
02/07/2019 00:00,213,0,1.1,3.1,14.89,21.39,8.09,76.97
03/07/2019 00:00,244,0,0.9,3.7,15.05,23.33,5.03,76.41
04/07/2019 00:00,261,0,0.8,3.2,17.06,24.4,5.63,75.17
05/07/2019 00:00,261,0,1,3.1,19.03,25.35,11.16,73.66
06/07/2019 00:00,76,1.2,1.3,2.9,15.79,19.51,10.92,97.2
07/07/2019 00:00,250,0,1.1,3.5,16,21.82,9.56,74.87
08/07/2019 00:00,193,0,1.3,3.4,15.81,21.46,10.73,76.19
09/07/2019 00:00,92,0,0.7,2.8,16.61,20.85,12.99,88.24
10/07/2019 00:00,198,0.2,1.2,4.6,19.84,25.75,14.79,81.94
11/07/2019 00:00,211,0.4,1.4,3.9,19.86,25.4,15.57,83.09
12/07/2019 00:00,148,0.6,2,4.6,18.39,23.49,14.33,86.13
13/07/2019 00:00,114,0,1.4,2.9,17.12,22.11,12.87,90.5
14/07/2019 00:00,172,2.6,1.6,4.8,15.86,21.06,12.07,86.44
15/07/2019 00:00,103,0,0.8,2.6,15,19.99,8.88,85
16/07/2019 00:00,221,0,0.7,2.4,17.92,27.51,6.03,72.95
17/07/2019 00:00,198,0,1.1,3.5,19.96,26.99,11.21,72.53
18/07/2019 00:00,136,1.8,1.5,3.8,17.67,23.01,11.02,84.65
19/07/2019 00:00,79,2.8,1.9,4.7,15.25,18.98,7.37,97.27
20/07/2019 00:00,194,3.2,2.9,6,19.25,24.93,14.84,87.09
21/07/2019 00:00,171,0,1.6,3.7,18.11,24.44,10.26,77.55
22/07/2019 00:00,218,0,2.6,5.4,21.91,29.11,15.29,79.44
23/07/2019 00:00,243,0,1.7,4.5,23.48,32.7,13.16,69.93
24/07/2019 00:00,233,1.2,1.8,4.2,25.27,33.95,17.37,71.21
25/07/2019 00:00,215,0,2.2,6.6,27.23,38.25,15.24,61.02
26/07/2019 00:00,155,0.2,1.9,7.4,22.6,26.76,17.36,76.89
27/07/2019 00:00,54,12,2.3,4.5,17.72,19.03,15.51,99.54
28/07/2019 00:00,37,10.4,2.9,4.8,15.39,16.02,14.34,99.85
29/07/2019 00:00,223,0,1.7,3.4,18.9,26.69,11.83,72.61
30/07/2019 00:00,159,2.4,4.3,8.6,18.96,23.83,15.18,85.91
31/07/2019 00:00,98,0,4,6.5,18.39,21.36,15.92,82.47
01/08/2019 00:00,121,0,1.9,3.6,18.55,24.01,15.19,90.25
02/08/2019 00:00,204,0,1.7,4,18.46,25.07,12.96,81.79
03/08/2019 00:00,173,0,0.8,3.5,17.58,24.77,9.31,81.53
04/08/2019 00:00,147,0,2.1,5.8,19.66,26.5,10.5,79.15
05/08/2019 00:00,141,1.2,2.1,4.9,19.12,24.83,14.51,76.71
06/08/2019 00:00,151,0.2,2.7,5.5,19.02,25.09,12.8,78.07
07/08/2019 00:00,163,0,3.1,5.5,18.82,24.44,14.12,73.76
08/08/2019 00:00,189,0,1.4,3.2,19.25,26.26,9.72,71.12
09/08/2019 00:00,143,7.2,4.1,6.5,20.44,27.2,17.25,87.73
10/08/2019 00:00,117,2,5.9,10.3,19.1,22.9,16.17,76.31
11/08/2019 00:00,152,1.4,3.7,6.7,17.37,22.76,14.22,83.36
12/08/2019 00:00,125,0.2,1.3,3.8,14.55,20.11,9,80.08
13/08/2019 00:00,169,0,1.8,4.5,14.17,21.78,6.45,73.08
14/08/2019 00:00,70,9,2.7,5.5,14.66,19.69,7.99,97
15/08/2019 00:00,159,0,3.6,8,16.96,21.54,8.38,79.31
16/08/2019 00:00,68,4.8,3.1,5.9,14.63,18.89,7.85,95.51
17/08/2019 00:00,179,0.4,3.3,6.3,18.3,23.2,13.36,75.13
18/08/2019 00:00,151,1,3,6.6,17.02,22.99,12.55,76.37
19/08/2019 00:00,119,5.4,2.5,5.9,15.31,20.35,11.62,86.8
20/08/2019 00:00,152,0,1.8,4.5,14.45,20.72,7.98,77.5
21/08/2019 00:00,155,0,1.6,3.8,16.53,23.48,9.3,75.47
22/08/2019 00:00,187,0,2.6,5.7,17.61,24.78,9.87,78.73
23/08/2019 00:00,196,0,1.6,4.8,19.4,28.11,10.38,79.43
24/08/2019 00:00,186,0,1.2,5.3,19.63,29.55,9.63,73.53
25/08/2019 00:00,187,0,1.4,5.4,21.63,32.55,9.53,66.34
26/08/2019 00:00,192,0,1.2,4.1,22.75,32.88,11.61,62.79
27/08/2019 00:00,156,0,1,4.7,22.42,32.87,12,72.26
28/08/2019 00:00,149,0,1.8,5.3,20.02,27.01,15.39,76.16
29/08/2019 00:00,166,1.8,2.2,5,16.79,22.79,11.22,78.43
30/08/2019 00:00,152,0,2.9,5.8,18.19,25.2,11.99,76.28
31/08/2019 00:00,125,0,2.8,6,16.37,23.49,10.07,79.13
01/09/2019 00:00,144,0,2.4,5.7,13.41,20.35,6.78,73.27
02/09/2019 00:00,150,0,2.4,5.6,14.65,22.37,4.49,73.14
03/09/2019 00:00,155,0,3.1,4.7,18.25,23.8,13.24,72.84
04/09/2019 00:00,135,3.8,4.9,8.8,16.6,20.65,12.84,76.59
05/09/2019 00:00,172,0,3,5.9,13.21,18.01,8.42,70.52
06/09/2019 00:00,62,0.6,3.2,6.8,12.84,18.28,6.55,88.86
07/09/2019 00:00,97,0,2.6,4.9,12.26,17.33,7.73,84.68
08/09/2019 00:00,142,0,1.6,3.7,10.78,17.34,5.37,79.02
09/09/2019 00:00,58,1.8,1.8,5.7,11.45,14.88,4.44,99.32
10/09/2019 00:00,85,0,1.2,3.2,13.71,18.94,7.24,89.73
11/09/2019 00:00,94,0,3.6,7.7,16.98,24.28,10.28,83.05
12/09/2019 00:00,130,0,3.4,7.1,17.89,25.57,7.78,79.45
13/09/2019 00:00,160,0,1.8,5.3,14.83,19.58,7.02,74.46
14/09/2019 00:00,158,0,0.6,3,12.52,22.71,2.25,74.23
15/09/2019 00:00,143,0,1.9,5,16.33,24.57,6.4,79.89
16/09/2019 00:00,49,0.6,0.7,2.7,14.26,16.55,7.07,98.9
17/09/2019 00:00,131,0,1.8,3.9,11.13,17.71,4.62,82.41
18/09/2019 00:00,144,0,0.5,2.5,9.71,18.15,0.15,79.83
19/09/2019 00:00,145,0,0.5,3.1,12.13,21.55,2.73,80.03
20/09/2019 00:00,108,0,2.4,6.5,12.43,20.6,4.16,85.12
21/09/2019 00:00,144,0,3.2,7.8,15.56,24.03,8.07,74.39
22/09/2019 00:00,59,1.4,2.3,8,17.08,24.79,13.16,91.13
23/09/2019 00:00,104,0.2,3.5,6.2,15.83,21.17,11.4,87.55
24/09/2019 00:00,57,12.2,3.7,7,16.55,20.37,13.73,97.56
25/09/2019 00:00,64,3.8,2.8,4.8,16.05,19.42,14.35,97.96
26/09/2019 00:00,104,1.8,3.9,7.1,16.67,21.08,13.24,85.05
27/09/2019 00:00,79,2.4,4.2,8.7,14.39,18.65,11.51,95.35
28/09/2019 00:00,105,3.2,4.7,8.9,14.76,19.71,10.87,88.34
29/09/2019 00:00,70,6.8,5,7.8,15.81,20.84,11.49,98.33
30/09/2019 00:00,84,5.6,2.5,5.2,13.25,18.11,8.22,94.31
01/10/2019 00:00,42,6.6,2.7,6.4,14.08,17.99,9.96,98.58
02/10/2019 00:00,123,0,2.7,5.9,8.75,13.18,4.66,83.24
03/10/2019 00:00,58,0.4,1.9,6.5,7.35,13.4,0.17,90.3
04/10/2019 00:00,57,0.4,3.3,6.5,13.03,16.65,10.39,95.63
05/10/2019 00:00,83,0,1.7,5.1,12.34,16.26,9.23,90.77
06/10/2019 00:00,26,13.8,3.3,7.4,12.3,15.15,8.86,99.33
07/10/2019 00:00,35,0.2,1.9,5.3,10.57,14.22,5.58,99.02
08/10/2019 00:00,69,0,3.7,7.3,13.09,16.95,10.16,92.26
09/10/2019 00:00,88,0,3.9,7.4,11.35,15.79,8.55,87.93
10/10/2019 00:00,76,0,4.8,7.4,12.41,16.28,7.9,88.06
11/10/2019 00:00,36,2,5,8.4,15.37,17.53,12.01,97.07
12/10/2019 00:00,31,1.4,2.3,4.1,11.55,13.05,10.44,99.5
13/10/2019 00:00,25,4.2,3.3,7.4,12.74,17.04,9.73,97.24
14/10/2019 00:00,16,1,1.8,4.5,11.33,15.55,7.69,99.63
15/10/2019 00:00,30,0,2.2,6.5,11.37,15.45,5.84,99.16
16/10/2019 00:00,36,0,2.5,6.4,11.09,15.76,3.47,96.87
17/10/2019 00:00,62,0.4,2,5.2,8.47,15.62,0.95,96.52
18/10/2019 00:00,67,1,3.7,8.2,10.82,14.5,8.65,95.1
19/10/2019 00:00,72,0.8,2.6,6.1,10.44,14.47,6.03,93.3
20/10/2019 00:00,41,0.2,1.3,3.7,7.81,12.27,0.66,98.72
21/10/2019 00:00,30,0.4,2.8,5.6,11.04,13.09,9.24,99.16
22/10/2019 00:00,51,0,0.8,3.6,8.33,13.91,2.55,92.8
23/10/2019 00:00,41,0.2,0.5,3.4,7.64,13.74,-0.36,99.15
24/10/2019 00:00,10,1.6,1.2,4.7,10.79,12.31,7.73,99.8
25/10/2019 00:00,25,0.8,4.3,9.3,12.32,16.63,7.97,98.26
26/10/2019 00:00,14,1.2,5.6,9.1,12.81,16.95,5.18,97.68
27/10/2019 00:00,66,0,2.1,4.6,6.04,11.85,0.55,93.25
28/10/2019 00:00,55,0.2,0.8,3.5,3.99,10.98,-3,97.37
29/10/2019 00:00,56,0,1.8,4.7,6.52,12.59,1.25,92.06
30/10/2019 00:00,51,0,2,5.4,5.88,11.23,2.5,92.46
31/10/2019 00:00,47,0,1.4,3.9,5.1,10.93,1.74,96.97
01/11/2019 00:00,18,1,2.7,5.3,11.5,14.65,4.59,99.76
02/11/2019 00:00,22,1,5.1,10.8,11.51,14.58,9.69,95.57
03/11/2019 00:00,30,0,1.9,5.3,8.61,11.01,3.77,99.43
04/11/2019 00:00,30,0.2,1.1,3.1,8.45,11.38,5.26,99.54
05/11/2019 00:00,33,0.8,1.8,4.4,8.92,13.83,4.31,99.56
06/11/2019 00:00,43,0,1.7,3.4,5.89,9.17,2.56,96.86
07/11/2019 00:00,19,1,2.8,5.9,6.91,9.56,1.17,98.1
08/11/2019 00:00,24,2,2,5.3,3.8,8.85,-1.86,99.58
09/11/2019 00:00,41,0.2,2,4.1,3.84,7.75,-1.16,96.96
10/11/2019 00:00,44,0,1,3.7,5.36,10.65,0.04,97.49
11/11/2019 00:00,25,1.8,4.4,7.4,6.45,9.11,3.69,95.1
12/11/2019 00:00,25,1,4.6,7.3,5.66,7.99,3.34,96.46
13/11/2019 00:00,40,0.4,2.1,5.4,4.94,9.04,1.67,97.15
14/11/2019 00:00,19,1,2.5,5.3,5.41,7.47,3.22,99.5
15/11/2019 00:00,14,0.8,2.5,4.9,6.57,8.61,3.67,98.07
16/11/2019 00:00,23,0,0.9,2.9,5.61,8.2,3.8,99.16
17/11/2019 00:00,17,0,0.9,3,5.7,7.81,3.71,99.49
18/11/2019 00:00,33,0,2.8,5,4.9,8.22,-0.71,98.04
19/11/2019 00:00,33,0,0.6,2.9,0.92,5.64,-4.16,99.4
20/11/2019 00:00,28,0,1.8,5.4,3.07,7.57,0.45,95.97
21/11/2019 00:00,19,0,2.4,5.8,3.62,6.41,-0.05,99.02
22/11/2019 00:00,21,0,3.7,5.7,7.81,9.81,6.21,99.52
23/11/2019 00:00,11,0,3,4.7,9.21,10.66,8.12,99.57
24/11/2019 00:00,13,0,1.1,4.9,7.84,10.16,5.18,99.81
25/11/2019 00:00,17,0,3.5,6.4,9.65,11.54,7.3,99.66
26/11/2019 00:00,16,0,3.4,7.1,10.83,13,8.03,99.64
27/11/2019 00:00,19,0,2,6.2,9.66,11.49,8.49,99.8
28/11/2019 00:00,13,0,3.7,6.3,8.3,10.41,4.62,99.54
29/11/2019 00:00,27,0,1.3,3.1,2.83,6.8,-1.69,99.58
30/11/2019 00:00,26,0,0.9,3,0.6,6.22,-3.59,99.74
01/12/2019 00:00,24,0,2.1,4.3,3.68,8.24,0.51,98.51
02/12/2019 00:00,26,0,1.6,3.3,1.58,5.6,-1.44,98.79
03/12/2019 00:00,22,0,1.4,3.5,4.32,8.67,0.69,99.34
04/12/2019 00:00,25,0,0.6,3.2,2.34,8.34,-2.83,99.4
05/12/2019 00:00,18,0,3.5,8.9,4.4,9.75,-1.68,99.3
06/12/2019 00:00,12,0,6,9.1,10.83,13.17,8.18,99.23
10/12/2019 00:00,9,0.2,7.9,10.6,9.79,11.38,8.09,84.59
11/12/2019 00:00,44,0.2,2.7,4.7,4.62,7.99,0.96,84.78
12/12/2019 00:00,10,3,4.3,8.6,4.31,8.15,0.18,91.09
13/12/2019 00:00,22,1,4,7.4,6.36,8.11,4.48,82.52
14/12/2019 00:00,28,0.2,5,10.9,4.94,7.17,3.44,76.83
15/12/2019 00:00,40,0,5.4,8.3,6.24,8.44,4.36,77.52
16/12/2019 00:00,21,0.2,1.9,6.2,5.76,7.81,4.07,91.2
17/12/2019 00:00,9,1.2,0.8,2.6,5.04,6.26,1.51,97.14
18/12/2019 00:00,35,0,3.4,8.9,5.38,9.97,-0.23,91.36
19/12/2019 00:00,17,0,5.9,8,11.1,12.45,9.99,86.08
20/12/2019 00:00,8,6.8,3.1,7.7,7.99,10.98,4.1,93.08
21/12/2019 00:00,35,2,3.7,5.8,7.28,10.07,3.83,89.15
22/12/2019 00:00,20,0.6,3.3,5.9,7.27,8.28,6.06,91.67
23/12/2019 00:00,47,0,3.7,6.7,6.71,9.45,4.81,84.6
24/12/2019 00:00,30,1,3.4,7.7,7.76,10.77,5.65,87.73
25/12/2019 00:00,49,0,1.9,4.7,3.78,7.5,-0.69,91.36
26/12/2019 00:00,8,1.4,3.7,8.8,4.71,8.06,-0.94,94.98
27/12/2019 00:00,10,0.2,1.1,4,6.92,8.46,3.76,94.44
28/12/2019 00:00,15,0,2.4,5.5,6.97,8.72,5.11,94.91
29/12/2019 00:00,31,0,2.7,4.4,6.94,8.69,4.42,88.96
30/12/2019 00:00,51,0,1.5,4.4,4.72,10.56,0.67,90.85
31/12/2019 00:00,39,0,1.3,4.7,4.46,9,0,95.79
01/01/2020 00:00,16,0,1.5,2.9,5.03,6.65,3.02,91.34
02/01/2020 00:00,21,0,4.4,6.8,8.18,10.51,5.31,88.02
03/01/2020 00:00,17,4.4,3.5,6.9,7.46,10.78,3.02,89.65
04/01/2020 00:00,34,0,3.1,5.8,5.86,8.34,2.85,86.07
05/01/2020 00:00,18,0,2.8,5,7.34,8.41,6.35,86.74
06/01/2020 00:00,26,0,4.4,7.1,7.22,8.41,5.85,83.05
07/01/2020 00:00,21,0,4.2,7.9,8.52,13.54,3.36,91.19
08/01/2020 00:00,23,0.8,2.9,7.1,10.57,13.7,7.32,89.08
09/01/2020 00:00,36,4.6,4.6,9.3,9.75,12.67,5.37,89.82
10/01/2020 00:00,46,0.4,2.9,4.9,4.9,7.4,1.89,89.27
11/01/2020 00:00,35,0,6.2,9.8,8.87,11.01,4.04,83.76
12/01/2020 00:00,38,0,4.8,8.9,8.53,11.09,3.15,87.46
13/01/2020 00:00,38,1.2,4.9,11,6.92,11.04,3.35,90.55
14/01/2020 00:00,15,2,6.3,11.3,9.65,13.9,5.97,88.51
15/01/2020 00:00,27,2.6,3.6,8.2,7.89,12.45,5.59,89.12
16/01/2020 00:00,36,0.4,5.3,8.9,8.24,11.81,4.28,88.17
17/01/2020 00:00,31,1.8,4,9.8,7.36,11.17,2.76,90.06
18/01/2020 00:00,64,0,2.9,5.8,3.32,7.13,1.01,87.37
19/01/2020 00:00,65,0,1.1,3.2,1.67,6.28,-2.07,89.88
20/01/2020 00:00,57,0,0.9,2.6,2.27,7.25,-0.96,93.39
21/01/2020 00:00,46,0.2,0.4,2.4,0.23,5.44,-2.97,98.99
22/01/2020 00:00,16,0,0.1,1.7,4.41,7.07,0.41,99.98
23/01/2020 00:00,14,0.2,0.2,1.6,6.38,7.66,5.01,98.68
24/01/2020 00:00,9,0,0.8,2.3,6.25,7.28,5.53,99.85
25/01/2020 00:00,12,0,2.2,5,5.87,6.54,4.48,95.71
26/01/2020 00:00,40,0.2,3.8,6.8,7.5,9.88,4.57,96.04
27/01/2020 00:00,35,2,2.7,5.4,6.49,8.94,3.62,95.85
28/01/2020 00:00,60,0,4.6,7.6,4.03,7.24,1.87,88.99
29/01/2020 00:00,64,0,4.8,7.1,5.14,8.27,2.03,84.6
30/01/2020 00:00,21,0,3.9,7.1,8.86,12.38,5.65,95
31/01/2020 00:00,25,0,4.9,7.4,10.31,12,7.4,94.37
01/02/2020 00:00,72,0,5.9,10.4,9.95,11.68,6.83,79.44
02/02/2020 00:00,31,1.2,3.9,7.7,8.93,12.95,5.75,89.5
03/02/2020 00:00,58,0,4.7,8,8.22,10.78,3.41,81.56
04/02/2020 00:00,35,0,4.7,10,5.69,9.46,2.23,80.19
05/02/2020 00:00,75,0,1.3,3.8,3.52,8.5,-1.76,92.84
06/02/2020 00:00,91,0.2,0.2,1.4,1.91,9.48,-2.92,95.4
07/02/2020 00:00,90,0.2,3.3,7.8,3.69,9.62,-3.46,91
